stock_code,industry,notice_date,news_text,rule_sentiment,announcement_type,sentiment_score,price_change_1,price_change_2,price_change_3
300750,新能源,2025-12-10,宁德时代:第四届董事会第十一次会议决议公告（董事会决议公告）,0.0,routine,0.238,1.7605,2.5089,0.831
300750,新能源,2025-12-06,宁德时代:《内部审计制度》(2025年12月修订)（管理办法/制度）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:《董事会秘书工作细则》(2025年12月修订)（议事规则/实施细则）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:《重大信息内部报告制度》(2025年12月修订)（管理办法/制度）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:关于变更公司注册资本及修订公司章程及其附件的公告（公司注册资本变更）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:《董事会提名委员会工作细则》(2025年12月修订)（议事规则/实施细则）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:《货币资金管理制度》(2025年12月修订)（管理办法/制度）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:《关联(连)交易管理制度》(2025年12月修订)（管理办法/制度）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:《对外捐赠管理制度》(2025年12月修订)（管理办法/制度）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:《信息披露管理制度》(2025年12月修订)（管理办法/制度）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:《套期保值业务内部控制及风险管理制度》(2025年12月修订)（管理办法/制度）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:《对外投资管理制度》(2025年12月修订)（管理办法/制度）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:《宁德时代新能源科技股份有限公司董事会议事规则》(2025年12月修订)（议事规则/实施细则）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:《内幕信息知情人登记备案管理制度》(2025年12月修订)（管理办法/制度）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:《委托理财管理制度》(2025年12月修订)（管理办法/制度）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:《投资者关系管理制度》(2025年12月修订)（管理办法/制度）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:关于修订公司制度的公告（管理办法/制度）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:《总经理工作细则》(2025年12月修订)（议事规则/实施细则）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:《宁德时代新能源科技股份有限公司章程》(2025年12月修订)（公司章程修订）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:《宁德时代新能源科技股份有限公司股东会议事规则》(2025年12月修订)（议事规则/实施细则）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:《证券投资管理制度》(2025年12月修订)（管理办法/制度）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:《董事会审计委员会工作细则》(2025年12月修订)（议事规则/实施细则）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:关于董事辞职及选举非独立董事的公告（高管人员任职变动）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:《独立董事工作制度》(2025年12月修订)（管理办法/制度）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:《对外信息报送和使用管理制度》(2025年12月修订)（管理办法/制度）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:《防范控股股东及其关联方资金占用制度》(2025年12月修订)（管理办法/制度）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:关于2025年度新增对子公司担保额度的公告（提供/对外担保公告）,0.0,general,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:第四届董事会第十次会议决议公告（高管人员任职变动）,0.0,general,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:《董事、高级管理人员所持公司股份及其变动管理制度》(2025年12月修订)（管理办法/制度）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:《累积投票制实施细则》(2025年12月修订)（议事规则/实施细则）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:关于召开2025年第二次临时股东会的通知（召开股东大会通知）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:《对外担保管理制度》(2025年12月修订)（管理办法/制度）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:第四届监事会第九次会议决议公告（监事会决议公告）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:关于2025年度新增外汇套期保值额度的公告（管理办法/制度）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:《募集资金管理制度》(2025年12月修订)（管理办法/制度）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:关于注销部分已授予尚未行权的股票期权的公告（股权激励进展公告）,0.0,general,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-06,宁德时代:关于宁德时代新能源科技股份有限公司2021年股票期权与限制性股票激励计划注销部分已获授但尚未行权的股票期权的法律意见书（法律意见书）,0.0,routine,-0.0586,0.8922,-0.3925,-1.7557
300750,新能源,2025-12-04,宁德时代:H股公告(截止2025年11月30日止股份发行人的证券变动月报表)（其他）,0.0,general,0.2372,1.5248,2.4307,1.1263
300750,新能源,2025-12-02,宁德时代:关于回购公司A股股份的进展公告（回购进展情况）,0.6,bullish,0.2835,-1.0719,0.8763,2.4144
300750,新能源,2025-12-01,宁德时代:关于参与投资博裕新智新产(宁波)股权投资合伙企业(有限合伙)的公告（投资设立公司）,0.0,general,-0.1166,-0.7685,-1.8322,0.101
300750,新能源,2025-11-24,宁德时代:中国国际金融股份有限公司关于宁德时代新能源科技股份有限公司股东向特定机构投资者询价转让股份的核查报告（询价转让核查报告/意见）,0.0,general,0.0607,0.4977,0.6242,0.1787
300750,新能源,2025-11-24,宁德时代:简式权益变动报告书（权益变动报告书）,0.0,general,0.0607,0.4977,0.6242,0.1787
300750,新能源,2025-11-24,宁德时代:股东询价转让结果报告书暨持股5%以上股东权益变动触及5%整数倍的提示性公告（权益变动报告书）,0.0,routine,0.0607,0.4977,0.6242,0.1787
300750,新能源,2025-11-18,宁德时代:关于2021年股票期权与限制性股票激励计划部分股票期权注销完成的公告（股本变动）,0.0,general,-0.1791,1.6134,-1.4838,-3.9673
300750,新能源,2025-11-18,宁德时代:关于2021年股票期权与限制性股票激励计划第四个归属期归属结果暨股份上市的提示性公告（限售股份上市流通）,0.0,routine,-0.1791,1.6134,-1.4838,-3.9673
300750,新能源,2025-11-17,宁德时代:股东询价转让定价情况提示性公告（询价转让定价情况提示性公告）,0.0,routine,-0.2048,-1.5057,0.0834,-2.9672
300750,新能源,2025-11-14,宁德时代:中国国际金融股份有限公司关于宁德时代新能源科技股份有限公司股东向特定机构投资者询价转让股份相关资格的核查意见（保荐/核查意见）,0.0,routine,-0.5343,-3.3584,-4.8136,-3.2779
300750,新能源,2025-11-14,宁德时代:股东询价转让计划书（询价转让计划书）,0.0,general,-0.5343,-3.3584,-4.8136,-3.2779
300750,新能源,2025-11-05,宁德时代:H股公告(截止2025年10月31日止股份发行人的证券变动月报表)（其他）,0.0,general,0.1034,1.5663,1.747,-1.0975
300750,新能源,2025-11-04,宁德时代:关于回购公司A股股份的进展公告（回购进展情况）,0.6,bullish,0.7056,2.6207,4.228,4.4135
300750,新能源,2025-10-21,宁德时代:2025年10月20日投资者关系活动记录表（调研活动）,0.0,routine,0.0933,-0.8239,0.1491,2.6749
300750,新能源,2025-10-21,宁德时代:上海荣正企业咨询服务(集团)股份有限公司关于宁德时代新能源科技股份有限公司2021年股票期权与限制性股票激励计划首次及预留授予第四个归属期归属条件成就及第四个行权期行权条件成就之独立财务顾问报告（保荐/核查意见）,0.0,routine,0.0933,-0.8239,0.1491,2.6749
300750,新能源,2025-10-21,宁德时代:关于2021年股票期权与限制性股票激励计划之股票期权首次及预留授予第四个行权期行权条件成就的公告（股权激励进展公告）,0.0,general,0.0933,-0.8239,0.1491,2.6749
300750,新能源,2025-10-21,宁德时代:关于作废部分已授予尚未归属的限制性股票的公告（股权激励进展公告）,0.0,general,0.0933,-0.8239,0.1491,2.6749
300750,新能源,2025-10-21,宁德时代:第四届董事会第九次会议决议公告（董事会决议公告）,0.0,routine,0.0933,-0.8239,0.1491,2.6749
300750,新能源,2025-10-21,宁德时代:关于2021年股票期权与限制性股票激励计划之限制性股票首次及预留授予第四个归属期归属条件成就的公告（股权激励进展公告）,0.0,general,0.0933,-0.8239,0.1491,2.6749
300750,新能源,2025-10-21,宁德时代:第四届监事会第八次会议决议公告（监事会决议公告）,0.0,routine,0.0933,-0.8239,0.1491,2.6749
300750,新能源,2025-10-21,宁德时代:2025年三季度报告（三季度报告全文）,0.0,general,0.0933,-0.8239,0.1491,2.6749
300750,新能源,2025-10-21,宁德时代:关于宁德时代新能源科技股份有限公司2021年股票期权与限制性股票激励计划第四个归属期行权期条件成就、作废部分已授予尚未归属的限制性股票及注销部分已获授但尚未行权的股票期权的法律意见书（法律意见书）,0.0,routine,0.0933,-0.8239,0.1491,2.6749
300750,新能源,2025-10-21,宁德时代:关于注销部分已授予尚未行权的股票期权的公告（股权激励进展公告）,0.0,general,0.0933,-0.8239,0.1491,2.6749
300750,新能源,2025-10-20,宁德时代:H股公告(关连交易-订立设备及服务采购协议)（其他）,0.0,general,0.3337,2.6141,1.7687,2.767
300750,新能源,2025-10-10,宁德时代:关于回购公司A股股份的进展公告（回购进展情况）,0.6,bullish,-0.3681,-1.9865,-6.386,-3.373
300750,新能源,2025-10-09,宁德时代:H股公告(截止2025年9月30日止股份发行人的证券变动月报表)（其他）,0.0,general,-1.0,-6.9333,-8.7821,-12.8766
300750,新能源,2025-09-30,宁德时代:H股公告(董事会会议召开日期)（其他）,0.0,general,-0.4685,1.997,-5.0748,-6.9604
300750,新能源,2025-09-18,宁德时代:关于2022年股票期权与限制性股票激励计划之股票期权首次及预留授予第三个行权期自主行权的提示性公告（股权激励进展公告）,0.0,routine,0.078,0.4445,0.8778,0.35
300750,新能源,2025-09-16,宁德时代:H股公告(翌日披露报表)（其他）,0.0,general,0.7033,6.8339,3.8873,4.3491
300750,新能源,2025-09-12,宁德时代:关于2022年股票期权与限制性股票激励计划第三个归属期归属结果暨股份上市的提示性公告（限售股份上市流通）,0.0,routine,1.0,9.337,8.9346,16.379
300750,新能源,2025-09-12,宁德时代:关于2022年股票期权与限制性股票激励计划部分股票期权注销完成的公告（股本变动）,0.0,general,1.0,9.337,8.9346,16.379
300750,新能源,2025-09-11,宁德时代:H股公告(翌日披露报表)（其他）,0.0,general,0.968,0.7762,10.1857,9.7801
300750,新能源,2025-09-10,宁德时代:H股公告(翌日披露报表)（其他）,0.0,general,0.8172,2.1059,2.8985,12.5061
300750,新能源,2025-09-08,宁德时代:关于作废部分已授予尚未归属的限制性股票的公告（股权激励进展公告）,0.0,general,-0.2567,-1.6862,-2.9297,-0.8855
300750,新能源,2025-09-08,宁德时代:关于2022年股票期权与限制性股票激励计划之股票期权首次及预留授予第三个行权期行权条件成就的公告（股权激励进展公告）,0.0,general,-0.2567,-1.6862,-2.9297,-0.8855
300750,新能源,2025-09-08,宁德时代:第四届监事会第七次会议决议公告（监事会决议公告）,0.0,routine,-0.2567,-1.6862,-2.9297,-0.8855
300750,新能源,2025-09-08,宁德时代:关于注销部分已授予尚未行权的股票期权的公告（股权激励进展公告）,0.0,general,-0.2567,-1.6862,-2.9297,-0.8855
300750,新能源,2025-09-08,宁德时代:第四届董事会第八次会议决议公告（董事会决议公告）,0.0,routine,-0.2567,-1.6862,-2.9297,-0.8855
300750,新能源,2025-09-08,宁德时代:关于2022年股票期权与限制性股票激励计划之限制性股票首次及预留授予第三个归属期归属条件成就的公告（股权激励进展公告）,0.0,general,-0.2567,-1.6862,-2.9297,-0.8855
300750,新能源,2025-09-08,宁德时代:上海市通力律师事务所关于宁德时代新能源科技股份有限公司2022年股票期权与限制性股票激励计划第三个归属期及行权期条件成就、作废及注销部分限制性股票及股票期权、2023年限制性股票激励计划作废部分限制性股票的法律意见书（法律意见书）,0.0,routine,-0.2567,-1.6862,-2.9297,-0.8855
300750,新能源,2025-09-08,宁德时代:上海荣正企业咨询服务(集团)股份有限公司关于宁德时代新能源科技股份有限公司2022年股票期权与限制性股票激励计划首次及预留授予第三个归属期归属条件成就及第三个行权期行权条件成就之独立财务顾问报告（保荐/核查意见）,0.0,routine,-0.2567,-1.6862,-2.9297,-0.8855
300750,新能源,2025-09-04,宁德时代:H股公告(翌日披露报表)（其他）,0.0,general,0.9171,7.0948,7.1823,5.3749
300750,新能源,2025-09-04,宁德时代:H股公告(截止2025年8月31日止股份发行人的证券变动月报表)（其他）,0.0,general,0.9171,7.0948,7.1823,5.3749
300750,新能源,2025-09-03,宁德时代:H股公告(翌日披露报表)（其他）,0.0,general,0.425,-1.6452,5.3328,5.4189
300750,新能源,2025-09-02,宁德时代:关于回购公司A股股份的进展公告（回购进展情况）,0.6,bullish,0.6456,2.0712,0.3919,7.5145
300750,新能源,2025-08-27,宁德时代:H股公告(翌日披露报表)（其他）,0.0,general,0.906,-0.3279,10.273,9.4698
300750,新能源,2025-08-26,宁德时代:H股公告(翌日披露报表)（其他）,0.0,general,-0.1092,-3.9633,-4.2783,5.9025
300750,新能源,2025-08-25,宁德时代:H股公告(翌日披露报表)（其他）,0.0,general,-0.4221,-0.2753,-4.2277,-4.5418
300750,新能源,2025-08-20,宁德时代:H股公告(翌日披露报表)（其他）,0.0,general,0.3232,-0.0735,2.9307,4.0692
300750,新能源,2025-08-13,宁德时代:2025年中期分红A股实施公告（分配方案实施）,0.6,bullish,0.5798,2.3674,2.661,3.538
300750,新能源,2025-08-06,宁德时代:H股公告(截止2025年7月31日止股份发行人的证券变动月报表)（其他）,0.0,general,-0.0873,-0.7585,-0.5912,-0.5212
300750,新能源,2025-08-04,宁德时代:H股公告(2025年中期报告)（其他）,0.0,general,-0.1027,-0.3017,-0.5724,-1.3265
300750,新能源,2025-08-04,宁德时代:关于回购公司A股股份的进展公告（回购进展情况）,0.6,bullish,0.0773,-0.3017,-0.5724,-1.3265
300750,新能源,2025-07-31,宁德时代:2025年7月30日投资者关系活动记录表（调研活动）,0.0,routine,0.0253,-0.6038,0.7246,0.4207
300750,新能源,2025-07-31,宁德时代:H股公告(截止二零二五年六月三十日止六个月之中期股息)（其他）,0.0,general,0.0253,-0.6038,0.7246,0.4207
300750,新能源,2025-07-31,宁德时代:H股公告(截止2025年6月30日止六个月的中期业绩公告)（其他）,0.0,general,0.0253,-0.6038,0.7246,0.4207
300750,新能源,2025-07-31,宁德时代:2025年半年度报告摘要（半年度报告摘要）,0.0,routine,0.0253,-0.6038,0.7246,0.4207
300750,新能源,2025-07-31,宁德时代:关于增加委托理财额度的公告（委托（受托）事项）,0.0,general,0.0253,-0.6038,0.7246,0.4207
300750,新能源,2025-07-31,宁德时代:董事会决议公告（分配预案）,0.0,routine,0.0253,-0.6038,0.7246,0.4207
300750,新能源,2025-07-31,宁德时代:2025年半年度非经营性资金占用及其他关联资金往来情况汇总表（资金占用）,0.0,general,0.0253,-0.6038,0.7246,0.4207
300750,新能源,2025-07-31,宁德时代:关于2025年中期分红方案的公告（分配预案）,0.6,bullish,0.2053,-0.6038,0.7246,0.4207
300750,新能源,2025-07-31,宁德时代:关于2025年半年度募集资金存放与使用情况的专项报告（募集资金使用情况报告）,0.0,general,0.0253,-0.6038,0.7246,0.4207
300750,新能源,2025-07-31,宁德时代:关于调整股票期权行权价格和限制性股票授予价格的公告（股权激励行权价（数量）调整）,0.0,general,0.0253,-0.6038,0.7246,0.4207
300750,新能源,2025-07-31,宁德时代:监事会决议公告（监事会决议公告）,0.0,routine,0.0253,-0.6038,0.7246,0.4207
300750,新能源,2025-07-31,宁德时代:2025年半年度报告（半年度报告全文）,0.0,routine,0.0253,-0.6038,0.7246,0.4207
300750,新能源,2025-07-31,宁德时代:关于宁德时代新能源科技股份有限公司调整股票期权行权价格和限制性股票授予价格的法律意见书（法律意见书）,0.0,routine,0.0253,-0.6038,0.7246,0.4207
300750,新能源,2025-07-18,宁德时代:H股公告(董事会会议召开日期)（其他）,0.0,general,0.7044,3.2132,5.8719,6.0086
300750,新能源,2025-07-10,宁德时代:关于股东无偿捐赠部分公司股份的进展公告（其他）,0.0,general,-0.1458,-0.1893,-1.3253,-1.6093
300750,新能源,2025-07-08,宁德时代:H股公告(致非登记股东之函件-以电子方式发布公司通讯之安排及回条)（其他）,0.0,general,0.4453,2.9327,3.4025,3.2067
300750,新能源,2025-07-08,宁德时代:H股公告(致登记股东之函件-以电子方式发布公司通讯之安排及回条)（其他）,0.0,general,0.4453,2.9327,3.4025,3.2067
300750,新能源,2025-07-04,宁德时代:H股公告(截至2025年6月30日止股份发行人的证券变动月报表)（其他）,0.0,general,-0.0434,-1.9039,-0.9655,1.9388
300750,新能源,2025-07-02,宁德时代:关于回购公司A股股份的进展公告（回购进展情况）,0.6,bullish,0.9098,5.0054,6.3289,4.3044
300750,新能源,2025-06-19,宁德时代:关于变更公司注册资本及修订公司章程的公告（公司章程修订）,0.0,routine,-0.0102,-0.7857,-1.0632,1.6312
300750,新能源,2025-06-19,宁德时代:中信建投证券股份有限公司关于宁德时代新能源科技股份有限公司使用部分闲置募集资金进行现金管理的核查意见（保荐/核查意见）,0.0,routine,-0.0102,-0.7857,-1.0632,1.6312
300750,新能源,2025-06-19,宁德时代:第四届监事会第五次会议决议公告（监事会决议公告）,0.0,routine,-0.0102,-0.7857,-1.0632,1.6312
300750,新能源,2025-06-19,宁德时代:《宁德时代新能源科技股份有限公司章程》(2025年6月修订)（公司章程修订）,0.0,routine,-0.0102,-0.7857,-1.0632,1.6312
300750,新能源,2025-06-19,宁德时代:第四届董事会第六次会议决议公告（董事会决议公告）,0.0,routine,-0.0102,-0.7857,-1.0632,1.6312
300750,新能源,2025-06-19,宁德时代:关于使用部分闲置募集资金进行现金管理的公告（投资理财）,0.0,general,-0.0102,-0.7857,-1.0632,1.6312
300750,新能源,2025-06-16,宁德时代:关于稳定价格行动、稳定价格期结束的公告（其他）,0.0,general,-0.1183,-0.1675,-0.4565,-1.9099
300750,新能源,2025-06-05,宁德时代:H股公告(截至2025年5月31日止股份发行人的证券变动月报表)（其他）,0.0,general,-0.3238,-1.0756,-2.4303,-3.432
300750,新能源,2025-06-04,宁德时代:关于回购公司A股股份的进展公告（回购进展情况）,0.6,bullish,0.042,0.1851,-0.8925,-2.2497
300750,新能源,2025-05-23,宁德时代:关于参与投资产业投资基金的进展公告（投资设立公司）,0.0,general,-0.6751,-4.2805,-5.0178,-5.1683
300750,新能源,2025-05-23,宁德时代:H股公告(翌日披露报表)（其他）,0.0,general,-0.6751,-4.2805,-5.0178,-5.1683
300750,新能源,2025-05-20,宁德时代:关于悉数行使超额配售权的公告（其他）,0.0,general,0.4105,4.3436,2.8892,1.5642
300750,新能源,2025-05-20,宁德时代:关于持股5%以上股东持股比例被动稀释触及1%整数倍的公告（其他）,0.0,general,0.4105,4.3436,2.8892,1.5642
300750,新能源,2025-05-20,宁德时代:关于境外上市外资股(H股)挂牌并上市交易的公告（其他）,0.0,general,0.4105,4.3436,2.8892,1.5642
300750,新能源,2025-05-16,宁德时代:关于全资子公司参与投资产业投资基金的公告（投资设立公司）,0.0,general,0.3526,0.2545,1.4476,5.854
300750,新能源,2025-05-16,宁德时代:关于境外上市外资股(H股)公开发行价格的公告（其他）,0.0,general,0.3526,0.2545,1.4476,5.854
300750,新能源,2025-05-15,宁德时代:2025年5月14日投资者关系活动记录表（调研活动）,0.0,routine,0.0337,-0.325,-0.0714,1.1178
300750,新能源,2025-05-12,宁德时代:关于参加2025年福建辖区上市公司投资者网上集体接待日活动的公告（调研活动）,0.0,routine,0.1977,0.7106,2.2482,1.2766
300750,新能源,2025-05-12,宁德时代:关于刊发H股招股说明书、H股发行价格上限及H股香港公开发售等事宜的公告（其他）,0.0,general,0.1977,0.7106,2.2482,1.2766
300750,新能源,2025-05-12,宁德时代:关于股东无偿捐赠部分公司股份的公告（其他）,0.0,general,0.1977,0.7106,2.2482,1.2766
601899,有色,2026-06-22,紫金矿业:紫金矿业集团股份有限公司2025年年度权益分派实施公告（分配方案实施）,0.0,general,-1.0,-8.9488,-9.2814,-15.0366
601899,有色,2026-06-22,紫金矿业:福建至理律师事务所关于紫金矿业集团股份有限公司差异化分红事项的法律意见书（法律意见书）,0.6,bullish,-1.0,-8.9488,-9.2814,-15.0366
601899,有色,2026-06-09,紫金矿业:紫金矿业集团股份有限公司第九届董事会临时会议决议公告（董事会决议公告）,0.0,routine,-0.2143,-2.7412,-4.0584,2.2072
601899,有色,2026-06-06,紫金矿业:紫金矿业集团股份有限公司第九届董事会临时会议决议公告（董事会决议公告）,0.0,routine,-0.7451,-5.4017,-3.9658,-6.5983
601899,有色,2026-06-06,紫金矿业:福建至理律师事务所关于紫金矿业集团股份有限公司2025年年度股东会的法律意见书（法律意见书）,0.0,routine,-0.7451,-5.4017,-3.9658,-6.5983
601899,有色,2026-06-06,紫金矿业:紫金矿业集团股份有限公司内幕信息及知情人管理制度（管理办法/制度）,0.0,routine,-0.7451,-5.4017,-3.9658,-6.5983
601899,有色,2026-06-06,紫金矿业:紫金矿业集团股份有限公司2025年年度股东会决议公告（分配方案决议公告）,0.0,routine,-0.7451,-5.4017,-3.9658,-6.5983
601899,有色,2026-06-06,紫金矿业:紫金矿业集团股份有限公司债务融资工具信息披露事务管理制度（管理办法/制度）,-0.6,bearish,-0.9251,-5.4017,-3.9658,-6.5983
601899,有色,2026-06-03,紫金矿业:紫金矿业集团股份有限公司关于调整2025年年度股东会现场会议召开地点的公告（变更股东大会地点）,0.0,routine,-0.8747,-3.0107,-5.3092,-10.4241
601899,有色,2026-05-30,紫金矿业:紫金矿业H股市场公告（其他）,0.0,general,0.267,-0.8317,3.7924,2.7611
601899,有色,2026-05-27,紫金矿业:紫金矿业集团股份有限公司2025年年度股东会会议材料（股东大会资料）,0.0,routine,-0.5258,-2.9129,-3.7772,-4.5775
601899,有色,2026-05-16,紫金矿业:紫金矿业集团股份有限公司关于召开2025年年度股东会的通知（召开股东大会通知）,0.0,routine,-0.3961,-1.7165,-2.1615,-4.609
601899,有色,2026-05-09,紫金矿业:紫金矿业集团股份有限公司第九届董事会临时会议决议公告（董事会决议公告）,0.0,routine,-0.1207,-1.5398,-0.6392,-0.4067
601899,有色,2026-05-09,紫金矿业:紫金矿业集团股份有限公司九届二次职工(会员)代表大会决议公告（高管人员任职变动）,0.0,general,-0.1207,-1.5398,-0.6392,-0.4067
601899,有色,2026-05-09,紫金矿业:紫金矿业集团股份有限公司董事会秘书管理制度（管理办法/制度）,0.0,routine,-0.1207,-1.5398,-0.6392,-0.4067
601899,有色,2026-05-09,紫金矿业:紫金矿业集团股份有限公司董事会提名与薪酬委员会关于公司2026年员工持股计划相关事项的核查意见（专项说明/独立意见）,0.0,routine,-0.1207,-1.5398,-0.6392,-0.4067
601899,有色,2026-05-09,紫金矿业:紫金矿业集团股份有限公司2026年员工持股计划(草案)（员工持股计划）,0.0,general,-0.1207,-1.5398,-0.6392,-0.4067
601899,有色,2026-05-09,紫金矿业:福建至理律师事务所关于紫金矿业集团股份有限公司2026年员工持股计划法律意见书（法律意见书）,0.0,routine,-0.1207,-1.5398,-0.6392,-0.4067
601899,有色,2026-05-09,紫金矿业:紫金矿业集团股份有限公司2026年员工持股计划(草案)摘要（员工持股计划）,0.0,general,-0.1207,-1.5398,-0.6392,-0.4067
601899,有色,2026-05-09,紫金矿业:紫金矿业集团股份有限公司2026年员工持股计划管理办法（员工持股计划）,0.0,routine,-0.1207,-1.5398,-0.6392,-0.4067
601899,有色,2026-05-01,紫金矿业:紫金矿业H股市场公告（其他）,0.0,general,0.5061,2.7643,3.5237,4.5565
601899,有色,2026-04-28,紫金矿业:紫金矿业H股市场公告（其他）,0.0,general,0.4012,3.6537,1.0746,3.8686
601899,有色,2026-04-22,紫金矿业:紫金矿业集团股份有限公司总裁工作细则（议事规则/实施细则）,0.0,routine,-0.5735,-3.2148,-3.4708,-5.6046
601899,有色,2026-04-22,紫金矿业:紫金矿业集团股份有限公司未来三年(2026-2028年度)股东分红回报规划（其他）,0.6,bullish,-0.3935,-3.2148,-3.4708,-5.6046
601899,有色,2026-04-22,紫金矿业:紫金矿业集团股份有限公司投资者关系管理制度（管理办法/制度）,0.0,routine,-0.5735,-3.2148,-3.4708,-5.6046
601899,有色,2026-04-22,紫金矿业:紫金矿业集团股份有限公司市值管理制度（管理办法/制度）,0.0,routine,-0.5735,-3.2148,-3.4708,-5.6046
601899,有色,2026-04-22,紫金矿业:紫金矿业集团股份有限公司证券违法违规行为内部问责制度（管理办法/制度）,0.0,routine,-0.5735,-3.2148,-3.4708,-5.6046
601899,有色,2026-04-22,紫金矿业:紫金矿业集团股份有限公司信息披露管理办法（管理办法/制度）,0.0,routine,-0.5735,-3.2148,-3.4708,-5.6046
601899,有色,2026-04-22,紫金矿业:紫金矿业集团股份有限公司2026年第一季度报告（一季度报告全文）,0.0,routine,-0.5735,-3.2148,-3.4708,-5.6046
601899,有色,2026-04-22,紫金矿业:紫金矿业集团股份有限公司第九届董事会第三次会议决议公告（董事会决议公告）,0.0,routine,-0.5735,-3.2148,-3.4708,-5.6046
601899,有色,2026-04-15,紫金矿业:紫金矿业集团股份有限公司关于回购股份实施结果暨股份变动的公告（股本变动）,0.6,bullish,0.1962,1.1295,-0.5213,-0.2606
601899,有色,2026-04-04,紫金矿业:中信证券股份有限公司关于紫金矿业集团股份有限公司分拆所属子公司紫金黄金国际有限公司境外上市之持续督导核查意见（保荐/核查意见）,0.0,routine,0.3156,-1.537,5.2567,3.0433
601899,有色,2026-04-03,紫金矿业:紫金矿业集团股份有限公司关于2023年股票期权激励计划第一个行权期自主行权完毕暨股份变动公告（股本变动）,0.0,general,0.3156,-1.537,5.2567,3.0433
601899,有色,2026-04-03,紫金矿业:紫金矿业集团股份有限公司关于以集中竞价交易方式回购公司A股股份的进展公告（回购进展情况）,0.6,bullish,0.4956,-1.537,5.2567,3.0433
601899,有色,2026-04-02,紫金矿业:紫金矿业H股市场公告（其他）,0.0,general,0.0827,-0.6414,-2.1686,4.5816
601899,有色,2026-03-25,紫金矿业:紫金矿业集团股份有限公司关于回购A股股份事项前十名股东和前十名无限售条件股东持股情况的公告（回购进展情况）,0.6,bullish,-0.158,-3.4997,-2.3433,-1.3999
601899,有色,2026-03-24,紫金矿业:紫金矿业集团股份有限公司关于以集中竞价交易方式首次回购公司A股股份的公告（回购实施公告）,0.6,bullish,0.356,3.2684,-0.3457,0.8485
